235.,BIO103,6,KNH,ST 02:40 PM - 04:10 PM,SAC404,35 (35)
236.,BIO103,7,MNU1,ST 02:40 PM - 04:10 PM,SAC405,35 (35)
237.,BIO103,8,MjH1,ST 02:40 PM - 04:10 PM,SAC407,23 (35)
238.,BIO103,9,FZd,ST 04:20 PM - 05:50 PM,SAC404,16 (35)
239.,BIO103,10,MjH1,MW 08:00 AM - 09:30 AM,SAC406,22 (35)
240.,BIO103,11,SKK,MW 09:40 AM - 11:10 AM,SAC404,35 (35)
241.,BIO103,12,ACR,MW 11:20 AM - 12:50 PM,SAC406,35 (35)
242.,BIO103,13,SKK,MW 01:00 PM - 02:30 PM,SAC406,35 (35)
243.,BIO103,14,CAK,MW 02:40 PM - 04:10 PM,SAC408,35 (35)
244.,BIO103,15,AIq,MW 04:20 PM - 05:50 PM,SAC403,35 (35)
245.,BIO103,16,TBA,MW 04:20 PM - 05:50 PM,SAC404,2 (35)
246.,BIO103,17,AMK3,RA 08:00 AM - 09:30 AM,SAC403,22 (35)
247.,BIO103,18,APz,RA 09:40 AM - 11:10 AM,SAC403,35 (35)
248.,BIO103,19,LtB,RA 09:40 AM - 11:10 AM,SAC405,35 (35)
249.,BIO103,20,LtB,RA 11:20 AM - 12:50 PM,SAC405,35 (35)
250.,BIO103L,1,IJn,S 09:40 AM - 12:50 PM,SAC415,20 (20)
251.,BIO103L,2,IJn,S 09:40 AM - 12:50 PM,TBA,20 (20)
252.,BIO103L,3,IJn,S 09:40 AM - 12:50 PM,TBA,20 (20)
253.,BIO103L,4,SKK,S 01:10 PM - 05:00 PM,SAC415,20 (20)
254.,BIO103L,5,SKK,S 01:10 PM - 05:00 PM,TBA,20 (20)
255.,BIO103L,6,SKK,S 01:10 PM - 05:00 PM,TBA,20 (20)
256.,BIO103L,7,MjH1,M 09:40 AM - 12:50 PM,SAC415,20 (20)
257.,BIO103L,8,MjH1,M 09:40 AM - 12:50 PM,TBA,20 (20)
258.,BIO103L,9,MjH1,M 09:40 AM - 12:50 PM,TBA,20 (20)
259.,BIO103L,10,JSJ,T 01:10 PM - 05:00 PM,SAC415,15 (20)
260.,BIO103L,11,JSJ,T 01:10 PM - 05:00 PM,TBA,15 (20)
261.,BIO103L,12,JSJ,T 01:10 PM - 05:00 PM,TBA,15 (20)
262.,BIO103L,13,Klq,W 09:40 AM - 12:50 PM,SAC415,19 (20)
263.,BIO103L,14,Klq,W 09:40 AM - 12:50 PM,TBA,20 (20)
