413,BUS516,3,SAA2,W 07:00 PM - 10:10 PM
414,BUS518,1,NMA,A 03:00 PM - 06:30 PM
415,BUS518,2,Zmn,T 07:00 PM - 10:10 PM
416,BUS518,3,MNB2,M 07:00 PM - 10:10 PM
417,BUS520,1,Shl,M 07:00 PM - 10:10 PM
418,BUS520,2,ULM,W 03:00 PM - 06:30 PM
419,BUS520,3,AAK,S 03:00 PM - 06:10 PM
420,BUS520,4,NAM3,A 07:00 PM - 10:10 PM
421,BUS520,5,Tfq,S 07:00 PM - 10:10 PM
422,BUS525,1,Zas,M 07:00 PM - 10:10 PM
423,BUS525,2,Tmr,T 07:00 PM - 10:10 PM
424,BUS525,3,StG,S 03:00 PM - 06:10 PM
425,BUS525,4,StG,F 07:00 PM - 10:10 PM
426,BUS525,5,Tmr,W 07:00 PM - 10:10 PM
427,BUS525,6,KMZ2,T 07:00 PM - 10:10 PM
428,BUS525,7,KMZ2,M 07:00 PM - 10:10 PM
429,BUS530,1,AAR,A 03:00 PM - 06:10 PM
430,BUS530,2,ZB,T 07:00 PM - 10:10 PM
431,BUS530,3,ZB,W 07:00 PM - 10:10 PM
432,BUS530,4,StG,S 07:00 PM - 10:10 PM
433,BUS530,5,AKP,M 07:00 PM - 10:10 PM
434,BUS530,6,AKP,R 07:00 PM - 10:10 PM
435,BUS530,7,Kdm,A 03:00 PM - 06:30 PM
436,BUS601,1,KsM,W 03:00 PM - 06:30 PM
437,BUS601,2,AAK,S 07:00 PM - 10:10 PM
438,BUS601,3,Tfq,T 07:00 PM - 10:10 PM
439,BUS601,4,KsM,W 07:00 PM - 10:10 PM
440,BUS601,5,NAM3,F 09:00 AM - 12:30 PM
441,BUS601,6,NAM3,F 07:00 PM - 10:10 PM
442,BUS620,1,JnA,M 07:00 PM - 10:10 PM
443,BUS620,2,BkR,S 07:00 PM - 10:10 PM
444,BUS620,3,SRf,W 07:00 PM - 10:10 PM
445,BUS620,4,ZaH,R 07:00 PM - 10:10 PM
446,BUS620,5,SRf,M 07:00 PM - 10:10 PM
447,BUS620,6,DSr,A 07:00 PM - 10:10 PM
448,BUS635,1,AtR,T 07:00 PM - 10:10 PM
449,BUS635,2,Dr. Ali As,W 07:00 PM - 10:10 PM
450,BUS635,3,3-Mar,T 07:00 PM - 10:10 PM
451,BUS635,4,3-Mar,M 07:00 PM - 10:10 PM
452,BUS635,5,Mid,M 07:00 PM - 10:10 PM
453,BUS635,6,Rma,S 03:00 PM - 06:30 PM
454,BUS650,1,MSI2,S 07:00 PM - 10:10 PM
455,BUS650,2,MSI2,T 07:00 PM - 10:10 PM
456,BUS650,3,AdZ,M 07:00 PM - 10:10 PM
457,BUS650,4,Mot,W 07:00 PM - 10:10 PM
458,BUS650,5,Frs,A 07:00 PM - 10:10 PM
459,BUS685,1,ZMU,M 07:00 PM - 10:10 PM
460,BUS685,2,ZMU,W 07:00 PM - 10:10 PM
461,BUS685,3,Dr. Saima,T 07:00 PM - 10:10 PM
462,BUS690,1,MdS,S 07:00 PM - 10:10 PM
463,BUS690,2,JnA,W 07:00 PM - 10:10 PM
464,BUS690,3,Shl,T 07:00 PM - 10:10 PM
